country,region_name,nuts_code,year_week,rate_14_day_per_100k,weekly_count,population,source
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2020-29,102.299106850106,100,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2020-30,158.039004813304,141,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2020-31,141.644917177069,75,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2020-32,89.1838367411177,61,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2020-33,68.8551680721865,44,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2020-34,51.8053169305022,35,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2020-35,47.2149723923564,37,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2020-36,50.4937899196034,40,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2020-37,59.0187154904455,50,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2020-38,51.8053169305022,29,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2020-39,71.478222093984,80,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2020-40,139.021863155272,132,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2020-41,196.073288129369,167,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2020-42,258.370821147062,227,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2020-43,399.359974818681,382,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2020-44,539.693364984852,441,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2020-45,700.355423819954,627,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2020-46,760.029902815849,532,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2020-47,751.504977245006,614,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2020-48,869.542408225897,712,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2020-49,889.215313389379,644,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2020-50,874.132752764043,689,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2020-51,761.341429826747,472,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2020-52,451.165291749184,216,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2020-53,255.092003619815,173,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-01,205.253977205661,140,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-02,175.088855954988,127,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-03,139.677626660721,86,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-04,104.922160871903,74,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-05,110.168268915498,94,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-06,112.791322937296,78,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-07,109.512505410049,89,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-08,114.102849948195,85,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-09,120.004721497239,98,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-10,129.185410573531,99,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-11,140.98915367162,116,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-12,219.025010820098,218,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-13,376.408252127953,356,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-14,423.623224520309,290,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-15,460.345980825475,412,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-16,610.515823573387,519,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-17,621.663803166026,429,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-18,502.314845174236,337,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-19,318.045300142956,148,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-20,167.875457395045,108,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-21,114.102849948195,66,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-22,67.5436410612877,37,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-23,41.3131008433119,26,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-24,30.1651212506722,20,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-25,24.2632497016276,17,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-26,23.6074861961782,19,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-27,23.6074861961782,17,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-28,26.2305402179758,23,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-29,24.919013207077,15,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-30,21.64019567983,18,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-31,17.0498511416843,8,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-32,15.0825606253361,15,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-33,42.6246278542107,50,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-34,87.8723097302189,84,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-35,121.972012013587,102,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-36,144.267971198867,118,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-37,195.41752462392,180,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-38,258.370821147062,214,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-39,320.668354164754,275,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-40,394.113866775086,326,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-41,480.674649494406,407,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-42,644.615525856755,576,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-43,886.592259367582,776,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-44,1043.97550067544,816,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-45,1132.50357391111,911,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-46,1104.96150668223,774,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-47,984.301021679542,727,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-48,926.593833199995,686,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-49,810.523692735452,550,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-50,647.894343384002,438,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-51,523.955040854066,361,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2021-52,517.397405799572,428,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2022-01,1009.87579839207,1112,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2022-02,1741.70787047359,1544,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2022-03,1942.37150314111,1418,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2022-04,1798.75929544769,1325,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2022-05,1550.88069038782,1040,152494,Epidemic intelligence subnational data
Croatia,Vukovarsko-Srijemska Zupanija,HR026,2022-06,1089.22318255145,621,152494,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-16,,1,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-17,1.72167415594925,1,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-18,0.860837077974623,0,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-19,0,0,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-20,0.860837077974623,1,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-21,0.860837077974623,0,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-22,0,0,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-23,0,0,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-24,0,0,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-25,0,0,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-26,8.60837077974623,10,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-27,17.2167415594925,10,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-28,33.5726460410103,29,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-29,28.4076235731625,4,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-30,12.0517190916447,10,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-31,13.773393247594,6,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-32,12.0517190916447,8,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-33,30.1292977291118,27,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-34,50.7893876005027,32,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-35,35.2943201969595,9,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-36,31.850971885061,28,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-37,46.4852022106296,26,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-38,80.9186853296145,68,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-39,105.022123512904,54,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-40,92.1095673432846,53,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-41,136.873095397965,106,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-42,258.251123392387,194,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-43,453.661140092626,333,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-44,531.997314188317,285,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-45,533.718988344266,335,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-46,580.204190554896,339,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-47,701.582218549317,476,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-48,1113.92317889916,818,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-49,1274.03887540244,662,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-50,1177.62512266928,706,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-51,1109.61899350929,583,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-52,834.151128557409,386,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2020-53,515.641409706799,213,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2021-01,371.020780607062,218,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2021-02,301.292977291118,132,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2021-03,190.244994232392,89,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2021-04,155.811511113407,92,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2021-05,136.873095397965,67,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2021-06,133.429747086067,88,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2021-07,151.507325723534,88,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2021-08,171.30657851695,111,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2021-09,240.17354475492,168,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2021-10,294.406280667321,174,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2021-11,407.175937881996,299,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2021-12,629.271903999449,432,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2021-13,810.04769037412,509,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2021-14,742.902398292099,354,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2021-15,695.556359003495,454,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2021-16,743.763235370074,410,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2021-17,606.890139972109,295,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2021-18,448.496117624778,226,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2021-19,273.74619079593,92,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2021-20,143.759792021762,75,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2021-21,98.9962639670816,40,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2021-22,56.8152471463251,26,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2021-23,37.8768314308834,18,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2021-24,22.3817640273402,8,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2021-25,13.773393247594,8,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2021-26,11.1908820136701,5,116166,Epidemic intelligence subnational data
Croatia,Karlovacka Zupanija,HR027,2021-27,11.1908820136701,8,116166,Epidemic intelligence subnational data
